match_id,start_x,start_y,end_x,end_y,angle,route_group,confidence
3d1cc251-96c1-4cbb-8c38-62fe0b31e973,970482.0364583334,284222.4817708333,372682.5484375,390563.35,169.91332559284407,east_to_west,1.0
83146599-f5ac-4aca-823f-8f53293f54c7,743252.29375,-27532.1517578125,355401.0143229167,299988.666015625,139.8205970953361,northeast_to_southwest_severny,1.0
dcb7d691-791f-46f3-a93f-6702878d924b,812821.1009615385,26294.94696514423,474645.9453125,493391.9635416667,125.90429018483226,northeast_to_southwest_yasnaya,1.0
7db260ee-e5b4-4cd3-9de3-7861356fed1a,751113.9852941176,817681.8786764706,296714.728125,401056.915625,-137.48322866538138,southeast_to_northwest_military,1.0
3a4f276d-4123-427d-b9e8-37b437f0b26f,983081.3958333334,377753.0859375,522202.290625,508571.965625,164.1535971260968,east_to_west,1.0
28cf571e-27e1-46a1-ae12-eabb24379e79,-34825.23863636364,683657.8693181818,373315.9657451923,478119.69471153844,-26.729630900100073,southwest_to_northeast_military,1.0
62052b27-030f-4ccc-9b48-8b0a5eff17f6,425689.571875,951494.8875,485133.340625,424106.8015625,-83.56913253413533,south_to_north_military,1.0
50ce7c9b-4a04-47b1-8732-a1eeb1ad4ed3,955057.734375,236308.63151041666,542367.0296875,488177.675,148.6038881355213,northeast_to_southwest,1.0
32b97fd5-5113-4b22-8c33-fe44b98127e8,270887.04567307694,952560.4134615385,489895.17329545453,535396.3636363636,-62.300850043783726,southwest_to_northeast_military,1.0
8e92d8b3-6a86-4841-9ed2-b12f4b1bd9b1,570311.9488636364,955296.8068181818,363697.84821428574,511792.32589285716,-114.97925792543413,southeast_to_northwest_military,1.0
8ce14dac-087b-4d55-b43e-174e3a849db8,399627.5729166667,-166804.76432291666,394497.1201923077,325491.6189903846,90.5970847175652,north_to_south_severny,1.0
0f00b642-246a-4f96-b0af-7d245b7a1101,152640.9109375,-96348.62578125,327077.78125,348105.6633522727,68.57127039853657,north_to_south_severny,1.0
ebd087f3-0178-4cd3-a4f8-af1df969417f,930388.2159090909,350182.61079545453,411749.6625,346431.703125,-179.5856315914247,east_to_west,1.0
6850b747-c012-44e6-a693-5c318190c69c,933338.25,638420.95,452888.2200520833,336413.8567708333,-147.84685591027105,southeast_to_northwest,1.0
a8eecd9c-f31d-4b7e-8498-292f30c24b08,-72131.5421875,681654.95625,372180.696875,480003.88333333336,-24.41091863646364,southwest_to_northeast_military,1.0
c5cfeb1d-f0c9-440a-ae8b-1fd4beb71af7,877912.0708333333,731382.6291666667,517967.5546875,390583.3138020833,-136.56500327002388,southeast_to_northwest_military,1.0
64c22054-9212-4697-8a7c-bdbaae967cd4,447744.165625,-154898.021875,503351.2109375,432845.359375,84.59527158030652,north_to_south_severny,1.0
63e07746-990a-4076-aedf-dedff1f99cf5,46325.588671875,856981.25625,395405.12357954547,327139.6150568182,-56.62161034403029,southwest_to_northeast_military,1.0
ab2c9f87-9c02-4e55-8eee-eb138e18558a,347311.4979166667,961744.35,360550.11941964284,327049.7957589286,-88.80508323185687,south_to_north_military,1.0
d1fc4bd4-2cca-4be1-9acf-fae5fa07f7bd,939346.6201923077,206690.44471153847,590152.74375,409207.625,149.88814146064405,northeast_to_southwest_yasnaya,1.0
a62e0f39-fda1-491c-b1f4-48728c36a85b,266839.7135416667,962360.6041666666,573807.121875,311947.28125,-64.73468365040033,southwest_to_northeast_military,1.0
3de9b1af-4474-4f8f-ba1a-730260432a1a,977647.9107142857,484223.80133928574,379873.09375,450780.04375,-176.79780649265743,east_to_west,1.0
8fa09768-8e52-460d-9f14-e4bd383bb9fe,911897.7142857143,640844.6205357143,300937.95454545453,248526.69176136365,-147.29410761993793,southeast_to_northwest,1.0
f1f47e34-648b-4076-9ed6-8097e71941a1,559636.55,884750.4375,372507.6671875,482504.5734375,-114.94832974301649,southeast_to_northwest_military,0.25
8821604f-fb6a-4628-b842-c2ec2dcaa465,849632.7142857143,39544.146763392855,348446.35546875,445730.6432291667,140.97696148349536,northeast_to_southwest_yasnaya,1.0
7d152058-2d4c-4afe-86c7-16ed83d0cb53,-32199.3595703125,56211.408984375,434835.215625,455556.009375,40.53257132800736,northwest_to_southeast_georgopol,1.0
b1ad60da-132e-41ff-bd50-26c2f25ab959,54097.974934895836,834830.7135416666,356917.0787760417,463980.9348958333,-50.76648398809863,southwest_to_northeast_military,1.0
8bd40017-710f-4d0e-98e1-9d0d0e5bec72,-74381.22196691176,108141.06295955883,297532.1114583333,275534.2078125,24.23186337763101,northwest_to_southeast_georgopol,1.0
4536e954-56aa-4ba2-abc8-7d7ed109cf07,187512.25390625,928715.34375,541272.1510416666,414153.2213541667,-55.491595117345945,southwest_to_northeast_military,1.0
e2271cf8-4e77-45e6-899c-650206255df8,836936.6193181818,44417.42897727273,548518.121875,280419.2578125,140.70784940412122,northeast_to_southwest_yasnaya,1.0
f2a82b11-4ffa-4178-bd3b-5ba3905e4ae6,104906.28190104167,891431.3645833334,340429.21640625,451661.04375,-61.828325433846004,southwest_to_northeast_military,1.0
4c62ddd3-95cc-4e30-b7a9-df99623684f8,922849.3295454546,628152.1420454546,370099.475,393183.965625,-156.97016318917434,southeast_to_northwest,1.0
96bc5d0f-cacd-49b9-add3-82309fbe71ba,-75825.8359375,698593.9423076923,359812.4125,532983.36875,-20.81461008347797,west_to_east_military,1.0
dc6c22b3-7a2a-4dca-987f-e8af344eef46,666459.7045454546,898404.0284090909,479941.959375,370780.95,-109.4687897573912,south_to_north_military,1.0
275b3e1a-7ece-492b-969a-25a04fb77105,306602.203125,970802.825,482737.4038461539,397471.69020432694,-72.92232298975132,south_to_north_military,1.0
99438a2c-e115-4320-a421-0905d5bba227,473486.271484375,926141.11328125,468682.4005681818,286203.87357954547,-90.43009898753027,south_to_north_military,1.0
e4c235f2-0792-4e32-b5e1-08d3187c6f83,471676.19866071426,-131128.26339285713,408036.2791666667,373567.8328125,97.18681130647114,north_to_south_severny,1.0
d520118c-d8a9-45e4-886b-0caac8b74592,437433.4715909091,981569.8863636364,467455.05048076925,430784.2013221154,-86.88007629285066,south_to_north_military,1.0
fa50222d-92f7-4ce2-9ce3-f5113e9cd213,903964.8,570794.35,385026.49639423075,370173.2788461539,-158.86354399242785,east_to_west,1.0
d64a5871-9337-4a76-b4b5-627e3e09ba38,-128274.49739583333,514925.7421875,551769.4119318182,433340.7272727273,-6.841091152477644,west_to_east_georgopol,1.0
e048ce8a-e7eb-45df-89f2-b94505881826,-149100.1766826923,284713.6826923077,415031.80625,388797.48125,10.453658001804511,west_to_east_georgopol,1.0
7ccca54d-c6d6-4073-8c30-b3a2dcb3e450,134342.06321022726,902358.3522727273,555076.4639423077,414276.86658653844,-49.23811213798569,southwest_to_northeast_military,1.0
b5ee7c21-a820-4b30-80d9-f4b7016811a4,963081.9090909091,536841.75,364753.3984375,352245.4036458333,-162.85395631767176,east_to_west,1.0
399a1f4d-afeb-4176-9979-c6f4eb64a838,941710.3385416666,486267.0859375,472163.25625,428835.75,-173.02666392953353,east_to_west,1.0
8699eab3-ab90-433b-9067-1b4bf81d58e9,483206.14204545453,964616.4431818182,473569.640625,453187.66875,-91.07945731773366,south_to_north_military,1.0
3aaa0f3c-dfad-4fdb-8d70-0b5ef89c0a59,-147157.2,402491.65,300440.47823660716,457489.46651785716,7.005010412229521,west_to_east_georgopol,1.0
9cbb0268-d687-40f4-b0db-8a4383f45a44,-105488.06640625,340802.73214285716,319042.8185096154,350272.5360576923,1.2778571616007126,west_to_east_georgopol,1.0
0c7abd72-3319-4265-a750-9bd24b03c0e1,186374.75,925247.9545454546,378308.36160714284,488483.7723214286,-66.27717702060207,southwest_to_northeast_military,1.0
a29ac43e-2055-44af-83d7-6858ddaa3366,844222.53125,774091.515625,337789.6859375,346873.5953125,-139.84960458298235,southeast_to_northwest_military,1.0
fd7ac5f0-5616-451f-b941-a8bd5111da29,-148758.94479166667,263675.5020833333,349463.6377840909,360375.39204545453,10.983956705635892,west_to_east_georgopol,1.0
742a486a-a4b4-4c6b-a7c0-e0582016a855,975858.8083333333,366682.37083333335,498410.24776785716,431559.99553571426,172.26181463726866,east_to_west,1.0
2f297d68-107d-4d9f-a571-38441b3271cc,932493.98125,345138.759375,523416.5880681818,404357.8465909091,171.7629378639443,east_to_west,1.0
a0304392-6ff6-4604-a617-a21d35bd9512,-139998.55034722222,548322.7916666666,526760.5909090909,301884.5539772727,-20.284619368605906,west_to_east_georgopol,1.0
c1f1407b-5d8e-4b83-b079-3b4194387f44,708936.60625,896331.21875,284098.9703125,246700.0984375,-123.18338159605766,southeast_to_northwest_military,1.0
99b69924-2d4a-4373-a33b-03efaacdf1c0,-165510.40482954544,366701.13636363635,425067.1640625,293193.23125,-7.0949920655041785,west_to_east_georgopol,1.0
d34798c6-d82a-4bb2-9e0d-b8ed35bbb85a,-56784.48757102273,746426.5511363636,367006.8274147727,400601.3096590909,-39.21538075253744,southwest_to_northeast_military,1.0
31e4d4d9-3c21-4db3-8c8c-9e5e50aa7efd,558574.9943181818,939257.5227272727,486244.7585227273,361121.93323863635,-97.13119180376454,south_to_north_military,1.0
b54c582a-0d10-40f7-9075-9655fe33c643,921975.5511363636,198140.70454545456,373147.33238636365,367193.40625,162.8798699126652,east_to_west_yasnaya,1.0
d45f09f9-e025-4cf1-a8e7-83eb46eac799,-136894.7328125,590446.8,467526.2626201923,446641.9975961539,-13.383081676562469,west_to_east_georgopol,1.0
3eed2343-6009-4aee-9e64-241195fd8026,972140.0416666666,498093.0625,374430.0685096154,311287.546875,-162.64412842915607,east_to_west,1.0
b9287e28-c933-40b1-ac2c-229d8f253146,541340.6375,958423.34375,393737.34517045453,337463.6065340909,-103.37116680999502,south_to_north_military,1.0
f67760a9-aa0a-49ae-89a0-fd142e1d0077,605496.9010416666,-94547.107421875,407186.5955882353,418220.84650735295,111.14371581603203,north_to_south_severny,1.0
21af6943-75dd-4242-802f-0b363faafd13,-7129.296875,685732.975,400418.79261363635,440875.7159090909,-30.99769253843494,southwest_to_northeast_military,0.4
26dc347b-4ff3-4ae4-a54b-d6f43cc493ae,780203.475,844623.1,320518.7524038461,306313.71514423075,-130.49538849135354,southeast_to_northwest_military,1.0
2a7be51d-0834-402d-92b5-e2703bc4dd31,-102048.58125,663531.25625,220073.3265625,552573.11875,-19.006784929543542,west_to_east_military,0.4
ce384bf9-2670-445e-83c7-265657ca30be,349508.1534090909,955152.1477272727,360858.0690104167,458822.0911458333,-88.69000691297147,south_to_north_military,1.0
8b7b560a-4cc8-422a-9ad4-a45a40cd37c3,401303.5,971369.56875,444955.41875,370503.98359375,-85.84485346840052,south_to_north_military,1.0
da5fef6e-1d8d-46b7-b47b-f463af5d099b,693085.09375,901264.5625,533444.3,439670.6375,-109.0777817942937,south_to_north_military,1.0
64ed1020-8941-400a-aa6e-48af3f55dab5,923898.8541666666,184427.44791666666,506984.34375,454014.1903409091,147.11233959761415,northeast_to_southwest_yasnaya,1.0
45b9a881-f4d6-43c5-9b8b-6d2115ae2d18,-164895.37620192306,403918.79326923075,265912.19140625,315882.725,-11.549450559377052,west_to_east_georgopol,1.0
43225a7e-37ec-4f0c-89ab-320fb2fafcdc,711892.4147727273,-31718.772372159092,375487.7138671875,331148.88623046875,132.83275774955848,northeast_to_southwest_severny,1.0
476884cd-6ed4-426f-9ab5-b0aa17cce035,63018.71058238636,806095.25,485748.0755208333,343318.5481770833,-47.589458184667535,southwest_to_northeast_military,1.0
a60d5194-1ba6-4152-867f-6fd38b810655,962772.9791666666,554367.3625,447492.58173076925,406991.57932692306,-164.03889598644824,east_to_west,1.0
7a187da9-390a-463e-9c79-bc72833583cb,901053.41875,158821.8890625,487550.8375,341787.6765625,156.13166493637755,northeast_to_southwest_yasnaya,1.0
9eb1a61a-5850-4693-b07e-b5d77f2a4318,976130.2159090909,346074.0994318182,375256.07421875,415143.6848958333,173.4427154408756,east_to_west,1.0
ccb67aaf-54f9-4d2e-b2ba-f38912c32274,966641.4895833334,531896.1197916666,381253.9296875,296248.2171875,-158.07273761753078,east_to_west,1.0
3c25480b-25e4-41dc-94d7-27d07f0d795c,-136824.87630208334,254994.93229166666,385787.4231770833,360706.0611979167,11.435183126445368,west_to_east_georgopol,1.0
cccc4ed9-dc0d-4976-9e9f-49605e411bc3,591857.98125,497665.95625,576154.384375,463174.91875,-114.47953672860403,southeast_to_northwest,0.15
c830556d-4091-4c08-a1c2-19ccf24faa41,-49760.610026041664,72046.49283854167,490221.1775568182,311504.3366477273,23.91515122028851,northwest_to_southeast_severny,1.0
a8b9f685-d824-451a-87ec-fbf43ad07e0b,106320.57741477272,879553.5965909091,419260.03125,318558.20454545453,-60.84595809551309,southwest_to_northeast_military,1.0
0ebc6534-cb8d-4ea8-b098-84150bba93d9,556164.2329545454,-113101.69460227272,371583.44951923075,513061.65625,106.42449213612989,north_to_south_severny,1.0
b6523674-8423-4142-96b8-7568a54ede48,714173.4711538461,889401.6105769231,458137.6627604167,402374.0416666667,-117.73140398740833,southeast_to_northwest_military,1.0
daee9de9-9a68-4afe-a63c-b8f139878324,-154320.6359375,533120.8,405317.2174479167,538670.9088541666,0.5682020729973252,west_to_east_georgopol,1.0
fec5b8d9-eb52-458a-b132-92749c1b1fc5,146163.64375,-76340.5015625,479003.08125,409336.521875,55.576759849200634,northwest_to_southeast_severny,1.0
b4346d4f-2eec-4ad6-9909-c52b36fe6c86,202922.3625,941836.68125,486614.6160714286,339803.96651785716,-64.76906209763122,southwest_to_northeast_military,1.0
4b17ead6-a7a2-42c8-b6c2-6938d3b41935,-152376.34933035713,367667.51785714284,456135.17410714284,481743.80803571426,10.617870598565396,west_to_east_georgopol,1.0
793aaf99-abc0-4114-bdc9-3175e9687a48,565442.4017857143,936330.3571428572,226052.44176136365,245023.91051136365,-116.14826647522953,southeast_to_northwest_military,1.0
abfc7ef1-aafe-4d84-884e-cad3f463b000,-60133.261067708336,78747.11328125,258805.596875,391788.578125,44.46535372200019,northwest_to_southeast_georgopol,1.0
c5977e8e-09ac-4512-ad90-a9fb48ee9d8b,161773.3778409091,-88053.95028409091,498959.51682692306,368048.23557692306,53.52531227502595,northwest_to_southeast_severny,1.0
52032be4-b194-415c-99cb-03ab4fa625ae,-124802.56640625,198310.7544642857,420250.484375,296561.15859375,10.218315021668438,west_to_east_georgopol,1.0
e746cfb3-6928-4bf5-8687-b92efd98c73b,590828.625,-132277.99786931818,491723.9192708333,289660.8902994792,103.21799670295653,north_to_south_severny,1.0
fcac2e0c-f68d-43ad-b23f-0c3f5b75c4da,-135832.525390625,235682.19140625,302792.79807692306,421129.98557692306,22.91830979299447,northwest_to_southeast_georgopol,1.0
1b94b750-6a81-4fe2-be34-23557c196b37,-27570.432495117188,725045.08984375,231278.4546875,412960.4359375,-50.32704876465271,southwest_to_northeast_military,1.0
0c9ada68-9c7d-49cb-b783-3f0b8f00d866,-107036.525,666636.6791666667,334028.20625,446229.0677083333,-26.552084924471206,southwest_to_northeast_georgopol,1.0
657e7439-3bd2-485c-b840-8f5c87ed5e34,140451.26201923078,918616.5721153846,470822.6008522727,520243.75,-50.33101790873053,southwest_to_northeast_military,1.0
d4a56861-d302-477e-b052-472ebc2b2e59,48337.70042067308,1776.3512620192307,457083.1546875,275908.41640625,33.848450981960816,northwest_to_southeast_severny,1.0
024730fd-3179-4c80-9d5f-c858f0446574,962794.47265625,536145.27734375,433964.3140625,336028.1578125,-159.27261941390273,east_to_west,1.0
17dedd07-02b1-4df3-922a-8ad09fff1d42,652296.2443181818,-68603.82741477272,431185.9140625,436672.7552083333,113.6343101448699,northeast_to_southwest_severny,1.0
520db7b7-a770-42cc-9718-5fa995296251,765374.60625,-41386.25390625,501406.828125,520159.809375,115.17696157998718,northeast_to_southwest_yasnaya,1.0
f67f48ee-ee64-4dbb-85cf-676f41f7f1be,654297.5375,-102919.89453125,429000.98125,370536.5,115.44767099651648,northeast_to_southwest_severny,1.0
53a84538-2d24-42ba-8d8c-48cee599dad2,861437.12890625,77354.57177734375,555881.7443181818,370600.5880681818,136.17764509522664,northeast_to_southwest_yasnaya,1.0
025655e8-2c67-4eaa-b059-375724defaf5,742432.1029411765,861864.1102941176,341444.9348958333,360173.2604166667,-128.63434590790598,southeast_to_northwest_military,1.0
6012ed26-9ca1-4ef6-8f46-fa8e8af91a5b,171630.81107954544,927888.9204545454,391147.6022727273,406540.8664772727,-67.1661758233042,southwest_to_northeast_military,1.0
96c9d20e-4a45-49bb-9d8b-d8edb6f7bb04,772391.3636363636,842096.7102272727,379775.3765625,474315.371875,-136.87062065968357,southeast_to_northwest_military,1.0
97f3c3c7-e3f6-485c-a1a3-148af39b7570,-117308.78076171875,578328.49609375,352627.8046875,460605.16741071426,-14.063686460762055,west_to_east_georgopol,1.0
b1e71fc6-60e6-4d34-9fb1-7ec52a4c06bf,-156513.7359375,361852.234375,380512.8671875,465188.1125,10.89185762540546,west_to_east_georgopol,0.65
2c24012c-8d4a-49fb-aa8b-1cf7f7ae072e,914943.5263157894,149351.11019736843,314814.1484375,411512.9375,156.40226492760232,northeast_to_southwest_yasnaya,1.0
19caba61-0cf0-40b4-b9a5-b144d8550952,784128.234375,793368.90625,496519.75223214284,318405.97991071426,-121.19653207748134,southeast_to_northwest,1.0
b7a85df2-5e33-44f0-97d7-93b04b982dcc,493929.64508928574,-150684.42410714287,529859.19375,447028.484375,86.5599917798938,north_to_south_severny,1.0
09e2fe99-7a25-4277-8b86-564b5d89b022,422269.584375,-167394.4640625,289817.8359375,345994.27734375,104.46656185295559,north_to_south_severny,1.0
e29b52b7-e808-4b7a-a48e-6405772b6989,39637.194986979164,844414.8958333334,406526.3971354167,340203.125,-53.95852765178464,southwest_to_northeast_military,1.0
c8e5583b-9502-4b07-af97-f4e3eba9ed6d,41463.88560267857,834664.2366071428,457229.70738636365,521326.11363636365,-37.003173285397004,southwest_to_northeast_military,1.0
e145ab53-d48e-4ecc-9458-21f256bef6cc,-150474.709375,318648.33958333335,337370.1296875,352080.9734375,3.9204236092085436,west_to_east_georgopol,1.0
472f750e-f97e-4848-8bfe-34cdcf5cdd23,233168.8140625,933745.5875,434978.45036764705,328484.58088235295,-71.56028307238522,south_to_north_military,1.0
4aad00fd-ccc4-4be7-8d8b-ca58cfa1a2da,374232.59375,984010.25,592412.5697115385,429807.65625,-68.51129823923033,south_to_north_military,1.0
82d497eb-69d3-44d1-b1cf-53026ae4ab48,292477.2208333333,-146850.30729166666,401016.6354166667,389510.0319010417,78.55995172301613,north_to_south_severny,1.0
c8facfac-ca93-45dd-b3c8-8bae2c8eaec6,549589.0401785715,-127502.34319196429,450303.0625,299973.8153409091,103.07573274853078,north_to_south_severny,1.0
980a1bdb-4203-4564-bb95-da2c7fd644d4,-73312.23359375,116660.34375,396032.66051136365,316335.9900568182,23.04658906607972,northwest_to_southeast_georgopol,1.0
cf1ffbe4-4764-42db-9be2-c7b0f8abf1d0,639236.3693181818,922092.5284090909,424071.67067307694,460560.11298076925,-114.99475840746736,southeast_to_northwest_military,1.0
1d189efe-a7a3-4f9e-bb6f-d017ba690510,151474.140625,-94099.79352678571,396000.23011363635,368028.46448863635,62.115324238333464,northwest_to_southeast_severny,1.0
43e716c1-430d-463d-a2ae-62c155001b7f,962382.9278846154,438561.1514423077,397702.10877403844,326376.1382211539,-168.76337093142467,east_to_west,1.0
b1ab6043-79a8-4c90-87b3-50f6b6e24684,345152.03125,975863.38125,377249.1225961539,452342.9939903846,-86.49158115346248,south_to_north_military,1.0
85e1ad69-b773-4659-b3a8-a801e928eb9d,771095.5491071428,-19628.707868303572,405593.0494791667,355891.98046875,134.2254426396298,northeast_to_southwest_severny,1.0
785888ce-9c9a-4342-99dc-018cf787ffd0,654634.9615384615,-88086.64182692308,433787.57692307694,315074.26983173075,118.71347281778206,northeast_to_southwest_severny,1.0
534bb795-dd2d-4eba-a31f-a9d3f5e7d7cb,32683.671875,655413.1125,416418.6139322917,322175.5638020833,-40.97122956762952,southwest_to_northeast,0.45
06435704-0407-41bd-94ff-61308706bc80,459243.4125,208973.6234375,407218.6940104167,339737.7369791667,111.6952177335205,north_to_south,0.35
fa05ce1b-244f-4788-beba-a90358cd10cf,666183.2625,137673.4171875,368305.1463068182,389178.37073863635,139.8248720679894,northeast_to_southwest,0.4
9ff18e56-2e4c-4bf2-ba04-f8215fe0f045,21515.230794270832,788847.1510416666,360150.85817307694,392141.27403846156,-49.51530275041574,southwest_to_northeast_military,1.0
6ef8f865-b1d2-4de7-8feb-ebf561402a32,223649.23076923078,947364.8173076923,340620.740625,331054.3203125,-79.25347210750009,south_to_north_military,1.0
d0867ec1-5683-41ef-bb13-e8dd172ce7de,910371.6125,670707.5875,243625.41080729166,243657.28125,-147.3604768753682,southeast_to_northwest,1.0
3009f0ec-7730-477e-a86b-733a6addacac,926217.96875,638891.5401785715,435782.2102272727,355837.21732954547,-150.0086658503709,southeast_to_northwest,1.0
1e269b69-6b50-4472-b095-f7ccf5883132,761645.828125,-45736.573567708336,581618.1,296054.20755208336,117.77663241484856,northeast_to_southwest_yasnaya,1.0
08b37809-70db-4057-abd2-aa8ef715fcde,31001.134410511364,-14482.861328125,370697.57725694444,375329.2282986111,48.92992070487422,northwest_to_southeast_georgopol,1.0
17e4db31-3e2a-4195-a523-87b99ba73318,481160.728125,422824.5875,453372.0397727273,413240.1875,-160.970535987154,east_to_west_pochinki,0.1
026f840f-82ee-4a1e-8f93-08b407c9d1fa,354577.453125,-155098.7515625,542965.565625,336246.1703125,69.02251859114551,north_to_south_severny,1.0
fcf20719-6f59-4aa8-9897-5ad7c3141b87,915944.1302083334,149158.47005208334,443986.7981770833,304955.5598958333,161.73150821090397,east_to_west_yasnaya,1.0
83ba5903-ddeb-4e23-a884-2c1100a35318,298731.171875,-121230.165625,280447.4625,354292.0515625,92.2019236102995,north_to_south_severny,1.0
53eeead8-6b17-4079-ae58-e9d48a3fa1a4,881212.20703125,85732.3994140625,572214.7526041666,416549.2473958333,133.0468163139023,northeast_to_southwest_yasnaya,1.0
aa41b563-aa0f-42e5-805d-450d9e6d9b83,347197.39930555556,977068.6979166666,410569.171875,412992.2645089286,-83.58992252044757,south_to_north_military,1.0
d95bbe6d-32b2-4b34-8e14-3698285fbc0a,771350.9375,826735.859375,405628.4194711539,532107.8389423077,-141.14489515820654,southeast_to_northwest_military,1.0
b3ba86cb-c2a1-4341-8315-9b32f238e0b1,738688.5,865996.2916666666,552312.146875,406115.51875,-112.06128672792376,south_to_north_military,1.0
c2455711-a095-4c90-a829-bb9e21549464,-157175.1396484375,501652.322265625,305569.59933035716,450380.30803571426,-6.322570593898637,west_to_east_georgopol,1.0
f4d55244-ca5b-45ef-8ae9-9fc11141974f,721352.2916666666,-29812.301822916666,543165.565625,408334.2796875,112.13073524814406,north_to_south_yasnaya,1.0
b8a9d90b-0ec6-4c5e-865f-4f29b9bffa64,422262.603125,983483.73125,543814.3990384615,373012.80588942306,-78.73902391905307,south_to_north_military,1.0
15003842-4564-4fb7-9d1f-153d96bbc2da,785197.9134615385,837964.7548076923,395330.353125,380083.9390625,-130.41309198462255,southeast_to_northwest_military,1.0
967012f9-4353-4a2b-9fe9-8279bc6f2c42,571735.3269230769,875389.9711538461,477473.46875,520656.2708333333,-104.8810708911977,south_to_north_military,0.4
8c00fe50-db97-4a47-a12d-737a0f864129,907911.125,131212.8515625,451187.8125,310135.4015625,158.607107994217,east_to_west_yasnaya,1.0
0ed6867e-5971-426d-a730-f2d2e348906c,542573.7916666666,-147349.71527777778,383571.0859375,414645.9363839286,105.79754255929652,north_to_south_severny,1.0
8edb4ae0-80d8-4fc9-b189-25d822f5b5b8,-115657.08919270833,236348.765625,474678.9423076923,503577.17067307694,24.35491623643502,northwest_to_southeast_georgopol,1.0
c01d14e2-6b15-431b-847b-4bb6eeae78e7,753137.2272727273,863359.0852272727,468155.1651785714,511609.20758928574,-129.01383181652648,southeast_to_northwest_military,1.0
5763aa78-f47d-4506-aba0-81351028399e,-136900.857421875,339509.0026041667,338118.9674479167,451426.546875,13.257453536767835,west_to_east_georgopol,1.0
64374203-5ad5-4c1c-9fba-8caaa6c07a4b,963046.375,288516.85208333336,436548.3015625,554392.721875,153.20671492214157,northeast_to_southwest,1.0
34349573-a351-4bfd-81a6-054c63436002,-70833.8447265625,704464.3489583334,195770.71634615384,512841.3653846154,-35.70682677103879,southwest_to_northeast_military,1.0
b79adfb8-097c-439f-98b0-0912c3162e73,-153149.265625,384876.0379464286,409528.54545454547,323444.5184659091,-6.230708090451912,west_to_east_georgopol,1.0
ad914610-3bb9-42a9-ab30-7941cf963bc9,665423.40625,-106691.29375,544119.33125,318008.90390625,105.94055156092594,north_to_south_yasnaya,1.0
7778772d-c16f-4c81-b259-8122ee13a726,386700.41875,925779.06875,402010.665625,408872.003125,-88.30345491202877,south_to_north_military,0.3
304ed1c7-070c-4dde-b82e-4915e4b734a1,-119971.33451704546,519767.95170454547,448130.83653846156,438483.33653846156,-8.142670364597073,west_to_east_georgopol,1.0
d99eaf83-d350-4947-9901-feec890a3bab,364168.5284090909,-158238.81107954544,429375.6022727273,326400.04829545453,82.33700130657346,north_to_south_severny,1.0
403b42ed-6bbb-4368-9b6c-1b33c6deff4c,882452.0284090909,716866.8465909091,540242.1223958334,470016.9166666667,-144.19555486351706,southeast_to_northwest_military,1.0
a46f56cf-db24-408a-8918-213b4f09692f,408962.1153846154,-101567.80408653847,441189.69196428574,380226.46707589284,86.17314355859017,north_to_south_severny,1.0
90f560d9-46ed-4b8b-82fc-60578392b8f5,-23879.947415865383,62692.858473557695,235389.51041666666,382729.8111979167,50.988254830889424,northwest_to_southeast_georgopol,1.0
0a02f073-01cb-416a-881e-76191db89d7f,780134.1394230769,-27242.10516826923,485033.68526785716,507394.53125,118.89713946162193,northeast_to_southwest_yasnaya,1.0
b29a178e-8c3f-46e6-9a8d-639b6fc07645,553852.5375,-141598.68229166666,513460.88671875,407428.509765625,94.2076409878715,north_to_south_severny,1.0
0e17ad25-4559-4bc8-a084-5118bfa365da,19487.627840909092,822443.9772727273,367704.984375,397626.4460227273,-50.6589764095299,southwest_to_northeast_military,1.0
dd707113-aeeb-4c01-9182-d69d614831a4,67338.71041666667,867861.8541666666,272052.0145089286,421316.1590401786,-65.37150193312551,southwest_to_northeast_military,1.0
18069191-6434-4d20-9aeb-e10cee7df4cb,978006.1323529412,405866.60294117645,441182.009375,392708.70625,-178.59592555980763,east_to_west,1.0
19547ff7-f82e-4abd-8b3a-a70b8ba11b02,-122599.26622596153,197081.0625,307755.1671875,292711.9515625,12.528372607562241,west_to_east_georgopol,1.0
abca2f00-ca3b-4440-a450-52295b8df6f5,708740.93125,693847.71875,608472.4943181818,514396.67613636365,-119.19431617195558,southeast_to_northwest_military,0.2
5cc3d629-33f2-498d-a405-7f35c09e16bc,-112425.15260416667,480304.1770833333,435760.52704326925,505346.42067307694,2.6155700294363227,west_to_east_georgopol,1.0
f971f24e-d18e-4526-9745-9c6088d0999b,253031.11647727274,-139698.49431818182,395483.36875,351634.4046875,73.8315293438744,north_to_south_severny,1.0
c5d31204-9419-4c71-b760-bd44e4ac403c,979605.9855769231,377670.5721153846,559542.1995192308,377623.30048076925,-179.9935522526992,east_to_west,1.0
a7b8023f-fb42-4378-b80d-190571367def,784154.0758928572,838371.2991071428,469876.2838541667,249408.08984375,-118.08491277388589,southeast_to_northwest,1.0
4f5d76d2-6631-4177-9a14-4fbbd1d23d32,850747.45625,85396.81640625,524421.015625,342976.07868303574,141.71490732331497,northeast_to_southwest_yasnaya,1.0
da6311b3-61ad-488d-b3b2-08938a641dd1,486873.189453125,965721.84765625,407392.896875,358215.1734375,-97.45369034722162,south_to_north_military,1.0
